product_id,product_name,brand,category,material,color,size_available,gender,season,price_usd,description,care_instructions
P0126,UrbanLeaf Brown Sweater,UrbanLeaf,Sweater,Linen,Brown,"XL, L, S, M, XS",Men,Summer,75.73,"A stylish sweater crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0127,LotusFashion Beige Shirt,LotusFashion,Shirt,Wool,Beige,"S, M, XL, XS",Women,All-season,118.88,This beige shirt from LotusFashion is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0128,SaigonStyle Beige Shorts,SaigonStyle,Shorts,Denim,Beige,"XS, S, L, XL, M",Women,Winter,14.14,Modern shorts suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0129,SaigonStyle Black Dress,SaigonStyle,Dress,Polyester,Black,"L, M, XS, S",Women,Spring,47.18,This black dress from SaigonStyle is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0130,MekongBasics Black Sweater,MekongBasics,Sweater,Cotton,Black,"XS, L, S, M",Unisex,Spring,113.48,"Comfortable sweater designed by MekongBasics, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0131,NorthWind Blue Dress,NorthWind,Dress,Polyester,Blue,"L, XL, XS, S, M",Women,Summer,104.74,This blue dress from NorthWind is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0132,SaigonStyle Blue Skirt,SaigonStyle,Skirt,Denim,Blue,"XL, L, XS, M, S",Men,Spring,23.23,Modern skirt suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0133,LotusFashion Green Jeans,LotusFashion,Jeans,Denim,Green,"L, S, XL, M",Unisex,Autumn,23.09,This green jeans from LotusFashion is made of denim and designed for everyday comfort.,"Wash inside out with similar colors, avoid high heat."
P0134,UrbanLeaf Green Jeans,UrbanLeaf,Jeans,Denim,Green,"L, S, M",Women,All-season,80.12,"A stylish jeans crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0135,MekongBasics White Shorts,MekongBasics,Shorts,Denim,White,"M, XL, XS, L",Unisex,Winter,31.6,"Comfortable shorts designed by MekongBasics, featuring soft denim fabric and a relaxed fit.","Wash inside out with similar colors, avoid high heat."
P0136,UrbanLeaf Red Dress,UrbanLeaf,Dress,Cotton Blend,Red,"XL, S, L, M, XS",Women,All-season,55.02,Modern dress suitable for casual outings. Made with durable cotton blend material.,"Machine wash cold, tumble dry low."
P0137,VietWear Beige Jacket,VietWear,Jacket,Polyester,Beige,"XL, XS, S",Women,Spring,111.11,This beige jacket from VietWear is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0138,MekongBasics Beige Skirt,MekongBasics,Skirt,Cotton Blend,Beige,"S, XL, M, L, XS",Unisex,Autumn,110.36,"Comfortable skirt designed by MekongBasics, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0139,SaigonStyle White Shorts,SaigonStyle,Shorts,Linen,White,"M, XS, XL, L, S",Unisex,Winter,78.53,This white shorts from SaigonStyle is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0140,NorthWind Blue Hoodie,NorthWind,Hoodie,Cotton,Blue,"XL, XS, L",Men,All-season,42.08,"Comfortable hoodie designed by NorthWind, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0141,MekongBasics Brown Jeans,MekongBasics,Jeans,Cotton Blend,Brown,"S, XL, XS, L, M",Unisex,Winter,34.23,This brown jeans from MekongBasics is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0142,UrbanLeaf Beige Jeans,UrbanLeaf,Jeans,Cotton Blend,Beige,"M, XS, S, L",Men,Summer,91.53,This beige jeans from UrbanLeaf is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0143,SaigonStyle Black Jeans,SaigonStyle,Jeans,Denim,Black,"L, XL, XS, M, S",Unisex,Spring,107.17,This black jeans from SaigonStyle is made of denim and designed for everyday comfort.,"Wash inside out with similar colors, avoid high heat."
P0144,MekongBasics White Skirt,MekongBasics,Skirt,Cotton Blend,White,"M, XL, S",Unisex,Spring,98.07,Modern skirt suitable for casual outings. Made with durable cotton blend material.,"Machine wash cold, tumble dry low."
P0145,UrbanLeaf Blue Jacket,UrbanLeaf,Jacket,Wool,Blue,"M, XL, L",Unisex,Summer,74.53,"A stylish jacket crafted with wool fabric, offering breathable and lightweight wear.",Hand wash cold or dry clean only.
P0146,NorthWind Red T-shirt,NorthWind,T-shirt,Wool,Red,"XL, M, L",Men,Winter,115.23,This red t-shirt from NorthWind is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0147,UrbanLeaf Red Jeans,UrbanLeaf,Jeans,Cotton,Red,"XL, M, XS, L, S",Women,Winter,76.52,"Comfortable jeans designed by UrbanLeaf, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0148,LotusFashion Black Shirt,LotusFashion,Shirt,Linen,Black,"XS, L, S, XL, M",Women,Summer,51.27,Modern shirt suitable for casual outings. Made with durable linen material.,"Hand wash recommended, air dry."
P0149,UrbanLeaf Brown Sweater,UrbanLeaf,Sweater,Polyester,Brown,"XL, XS, S",Women,Winter,95.85,"Comfortable sweater designed by UrbanLeaf, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0150,SaigonStyle Blue Jacket,SaigonStyle,Jacket,Polyester,Blue,"S, XS, M, L",Unisex,Spring,90.78,"Comfortable jacket designed by SaigonStyle, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0151,UrbanLeaf White Skirt,UrbanLeaf,Skirt,Cotton Blend,White,"M, L, XS, XL, S",Unisex,Winter,85.28,This white skirt from UrbanLeaf is made of cotton blend and designed for everyday comfort.,"Machine wash cold, tumble dry low."
P0152,SaigonStyle Gray Jeans,SaigonStyle,Jeans,Cotton,Gray,"S, M, XL, L",Unisex,Winter,85.01,"A stylish jeans crafted with cotton fabric, offering breathable and lightweight wear.","Machine wash cold, do not bleach, tumble dry low."
P0153,LotusFashion Red Skirt,LotusFashion,Skirt,Cotton Blend,Red,"XL, XS, L, S",Women,All-season,32.57,"Comfortable skirt designed by LotusFashion, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0154,SaigonStyle Brown Shirt,SaigonStyle,Shirt,Wool,Brown,"XS, M, S, XL",Unisex,Autumn,64.17,This brown shirt from SaigonStyle is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0155,LotusFashion Beige Shorts,LotusFashion,Shorts,Cotton Blend,Beige,"M, XL, L, S, XS",Unisex,Summer,71.46,"Comfortable shorts designed by LotusFashion, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0156,VietWear Green Shirt,VietWear,Shirt,Linen,Green,"XL, XS, S",Men,Summer,59.36,"A stylish shirt crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0157,SaigonStyle Green Shorts,SaigonStyle,Shorts,Denim,Green,"M, L, XL",Unisex,All-season,31.15,"A stylish shorts crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0158,LotusFashion Brown Shorts,LotusFashion,Shorts,Denim,Brown,"M, XS, XL, S, L",Unisex,Autumn,63.6,This brown shorts from LotusFashion is made of denim and designed for everyday comfort.,"Wash inside out with similar colors, avoid high heat."
P0159,SaigonStyle Blue Jacket,SaigonStyle,Jacket,Wool,Blue,"XS, XL, M",Unisex,Autumn,30.48,This blue jacket from SaigonStyle is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0160,UrbanLeaf Blue Shorts,UrbanLeaf,Shorts,Linen,Blue,"M, XS, L",Women,All-season,51.71,"A stylish shorts crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0161,VietWear Red Hoodie,VietWear,Hoodie,Polyester,Red,"M, XL, XS, L",Men,All-season,10.33,"A stylish hoodie crafted with polyester fabric, offering breathable and lightweight wear.","Machine wash cold, quick dry, no ironing needed."
P0162,UrbanLeaf White Shorts,UrbanLeaf,Shorts,Cotton Blend,White,"S, XS, M, L",Unisex,Winter,65.37,"A stylish shorts crafted with cotton blend fabric, offering breathable and lightweight wear.","Machine wash cold, tumble dry low."
P0163,UrbanLeaf Green Hoodie,UrbanLeaf,Hoodie,Linen,Green,"XL, S, XS",Women,Winter,50.74,This green hoodie from UrbanLeaf is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0164,MekongBasics Blue T-shirt,MekongBasics,T-shirt,Cotton,Blue,"S, XS, XL",Men,Summer,115.94,Modern t-shirt suitable for casual outings. Made with durable cotton material.,"Machine wash cold, do not bleach, tumble dry low."
P0165,UrbanLeaf Black Dress,UrbanLeaf,Dress,Polyester,Black,"M, L, S",Unisex,Winter,21.01,"A stylish dress crafted with polyester fabric, offering breathable and lightweight wear.","Machine wash cold, quick dry, no ironing needed."
P0166,MekongBasics White Shorts,MekongBasics,Shorts,Cotton,White,"L, M, S, XS",Women,Summer,63.47,Modern shorts suitable for casual outings. Made with durable cotton material.,"Machine wash cold, do not bleach, tumble dry low."
P0167,LotusFashion Green Shirt,LotusFashion,Shirt,Linen,Green,"L, M, S, XL",Unisex,Spring,42.51,"Comfortable shirt designed by LotusFashion, featuring soft linen fabric and a relaxed fit.","Hand wash recommended, air dry."
P0168,SaigonStyle Gray Jacket,SaigonStyle,Jacket,Polyester,Gray,"XL, S, L, M",Unisex,Spring,47.72,Modern jacket suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0169,UrbanLeaf White Jacket,UrbanLeaf,Jacket,Cotton,White,"L, S, XL",Men,Winter,70.94,"Comfortable jacket designed by UrbanLeaf, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0170,VietWear Red Skirt,VietWear,Skirt,Linen,Red,"S, XS, M, L, XL",Unisex,Spring,24.27,"A stylish skirt crafted with linen fabric, offering breathable and lightweight wear.","Hand wash recommended, air dry."
P0171,LotusFashion Red T-shirt,LotusFashion,T-shirt,Cotton,Red,"M, XS, L, XL",Women,Spring,117.75,This red t-shirt from LotusFashion is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
P0172,LotusFashion Gray Skirt,LotusFashion,Skirt,Denim,Gray,"XS, M, S, L",Unisex,Spring,17.78,"A stylish skirt crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0173,NorthWind Green Sweater,NorthWind,Sweater,Polyester,Green,"S, XL, L",Unisex,Spring,88.88,"Comfortable sweater designed by NorthWind, featuring soft polyester fabric and a relaxed fit.","Machine wash cold, quick dry, no ironing needed."
P0174,NorthWind Blue Skirt,NorthWind,Skirt,Wool,Blue,"XL, M, S",Women,Summer,22.13,This blue skirt from NorthWind is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0175,MekongBasics Blue Skirt,MekongBasics,Skirt,Denim,Blue,"M, XL, L, S",Women,Winter,26.8,"A stylish skirt crafted with denim fabric, offering breathable and lightweight wear.","Wash inside out with similar colors, avoid high heat."
P0176,UrbanLeaf Red T-shirt,UrbanLeaf,T-shirt,Cotton,Red,"L, XS, S",Unisex,Spring,97.55,"Comfortable t-shirt designed by UrbanLeaf, featuring soft cotton fabric and a relaxed fit.","Machine wash cold, do not bleach, tumble dry low."
P0177,SaigonStyle White Skirt,SaigonStyle,Skirt,Cotton Blend,White,"L, S, M",Women,Winter,30.82,"Comfortable skirt designed by SaigonStyle, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0178,MekongBasics Brown Jacket,MekongBasics,Jacket,Cotton,Brown,"XS, XL, L",Men,Summer,53.85,Modern jacket suitable for casual outings. Made with durable cotton material.,"Machine wash cold, do not bleach, tumble dry low."
P0179,UrbanLeaf Black Jacket,UrbanLeaf,Jacket,Linen,Black,"XL, M, XS, S",Unisex,All-season,55.61,This black jacket from UrbanLeaf is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0180,SaigonStyle Brown Jacket,SaigonStyle,Jacket,Denim,Brown,"L, S, XS, XL",Unisex,All-season,80.59,Modern jacket suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0181,UrbanLeaf Blue Jacket,UrbanLeaf,Jacket,Polyester,Blue,"XL, S, M, XS",Unisex,Spring,33.77,"A stylish jacket crafted with polyester fabric, offering breathable and lightweight wear.","Machine wash cold, quick dry, no ironing needed."
P0182,MekongBasics Beige Jacket,MekongBasics,Jacket,Cotton Blend,Beige,"S, L, XS, M",Women,Spring,70.05,"A stylish jacket crafted with cotton blend fabric, offering breathable and lightweight wear.","Machine wash cold, tumble dry low."
P0183,MekongBasics Red Shirt,MekongBasics,Shirt,Cotton,Red,"L, XS, M",Unisex,Spring,43.64,Modern shirt suitable for casual outings. Made with durable cotton material.,"Machine wash cold, do not bleach, tumble dry low."
P0184,SaigonStyle White T-shirt,SaigonStyle,T-shirt,Wool,White,"L, S, XS, XL",Men,Winter,43.07,This white t-shirt from SaigonStyle is made of wool and designed for everyday comfort.,Hand wash cold or dry clean only.
P0185,NorthWind Red Dress,NorthWind,Dress,Denim,Red,"S, XS, M, L, XL",Unisex,Summer,43.91,Modern dress suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0186,MekongBasics Brown Shorts,MekongBasics,Shorts,Linen,Brown,"XS, S, M",Men,Autumn,98.73,This brown shorts from MekongBasics is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0187,NorthWind Beige Skirt,NorthWind,Skirt,Denim,Beige,"XS, L, S, XL",Men,Spring,43.44,"Comfortable skirt designed by NorthWind, featuring soft denim fabric and a relaxed fit.","Wash inside out with similar colors, avoid high heat."
P0188,UrbanLeaf Beige Hoodie,UrbanLeaf,Hoodie,Linen,Beige,"XS, XL, M",Men,Spring,112.25,This beige hoodie from UrbanLeaf is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0189,NorthWind Gray Jacket,NorthWind,Jacket,Wool,Gray,"XS, L, XL",Men,Spring,95.87,Modern jacket suitable for casual outings. Made with durable wool material.,Hand wash cold or dry clean only.
P0190,VietWear White Skirt,VietWear,Skirt,Polyester,White,"XL, M, L, S, XS",Women,Winter,35.09,"A stylish skirt crafted with polyester fabric, offering breathable and lightweight wear.","Machine wash cold, quick dry, no ironing needed."
P0191,NorthWind Brown Sweater,NorthWind,Sweater,Linen,Brown,"S, M, L, XS",Women,All-season,55.59,Modern sweater suitable for casual outings. Made with durable linen material.,"Hand wash recommended, air dry."
P0192,LotusFashion Green Sweater,LotusFashion,Sweater,Polyester,Green,"M, XL, S, L",Unisex,Summer,45.49,This green sweater from LotusFashion is made of polyester and designed for everyday comfort.,"Machine wash cold, quick dry, no ironing needed."
P0193,NorthWind Blue Jeans,NorthWind,Jeans,Linen,Blue,"L, XL, S, XS, M",Unisex,Autumn,13.12,This blue jeans from NorthWind is made of linen and designed for everyday comfort.,"Hand wash recommended, air dry."
P0194,SaigonStyle White Jeans,SaigonStyle,Jeans,Polyester,White,"M, XL, L, XS, S",Women,Spring,107.34,Modern jeans suitable for casual outings. Made with durable polyester material.,"Machine wash cold, quick dry, no ironing needed."
P0195,MekongBasics Red Shorts,MekongBasics,Shorts,Linen,Red,"XL, S, L, M",Unisex,Winter,32.15,Modern shorts suitable for casual outings. Made with durable linen material.,"Hand wash recommended, air dry."
P0196,VietWear Gray Jeans,VietWear,Jeans,Denim,Gray,"L, S, XS, M, XL",Women,Winter,80.16,Modern jeans suitable for casual outings. Made with durable denim material.,"Wash inside out with similar colors, avoid high heat."
P0197,UrbanLeaf Red Shorts,UrbanLeaf,Shorts,Cotton Blend,Red,"XS, XL, L",Men,All-season,109.84,"Comfortable shorts designed by UrbanLeaf, featuring soft cotton blend fabric and a relaxed fit.","Machine wash cold, tumble dry low."
P0198,VietWear Beige Jacket,VietWear,Jacket,Denim,Beige,"S, XL, XS, M, L",Unisex,All-season,108.28,"Comfortable jacket designed by VietWear, featuring soft denim fabric and a relaxed fit.","Wash inside out with similar colors, avoid high heat."
P0199,SaigonStyle Gray Shirt,SaigonStyle,Shirt,Cotton,Gray,"XL, M, XS, S, L",Women,Autumn,18.18,This gray shirt from SaigonStyle is made of cotton and designed for everyday comfort.,"Machine wash cold, do not bleach, tumble dry low."
